id,name,type,validSince,validUntil,$.data.uuid,$.data.imageId,$.data.text,$.data.folder,$.data.url,$.data.imageUrl,$.data.nyplUrl,geometry
706667f-a,Brooklyn: Schermerhorn Street - 3rd Avenue,st:Photo,1917,1917,a7cafa40-c538-012f-ed5a-58d385a7bc34,706667f,"Schermerhorn Street, north side, between Third (left) and Flatbush Aves.(right), showing the sinking of the Catskill Water Shaft on the site of the former Ritters Painless Dental Company building, now known as Temple Square.\n1917.\nEugene L. Armbruster Collection.\n","Schermerhorn Street & 3rd Avenue, Brooklyn, NY",https://www.oldnyc.org/#706667f-a,http://oldnyc-assets.nypl.org/600px/706667f-a.jpg,http://digitalcollections.nypl.org/items/a7cafa40-c538-012f-ed5a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.979846,40.686576]}"
706669f-a,Brooklyn: Scholes Street - Leonard Street,st:Photo,1934,1934,a896bf60-c538-012f-585f-58d385a7bc34,706669f,"Scholes Street, north side, west of Leonard Street to Manhattan\nAvenue.\nOctober 29, 1934.\nP. L. Sperr.\n(s)\nThe same, showing No. 101 oecupied by an auto repair shop.\nOctober 29, 1934.\nP. L. Sperr.\n","Scholes Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#706669f-a,http://www.oldnyc.org/rotated-assets/600px/706669f-a.90.jpg,http://digitalcollections.nypl.org/items/a896bf60-c538-012f-585f-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.946756,40.708466]}"
706669f-b,Brooklyn: Scholes Street - Leonard Street,st:Photo,1934,1934,a896bf60-c538-012f-585f-58d385a7bc34,706669f,"Scholes Street, north side, west of Leonard Street to Manhattan\nAvenue.\nOctober 29, 1934.\nP. L. Sperr.\n(s)\nThe same, showing No. 101 oecupied by an auto repair shop.\nOctober 29, 1934.\nP. L. Sperr.\n","Scholes Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#706669f-b,http://oldnyc-assets.nypl.org/600px/706669f-b.jpg,http://digitalcollections.nypl.org/items/a896bf60-c538-012f-585f-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.946756,40.708466]}"
706674f-a,Brooklyn: Scholes Street - Graham Avenue,st:Photo,1936,1936,aab04ca0-c538-012f-bdad-58d385a7bc34,706674f,"Scholes Street, south side, between Graham and Manhattan Aves., as seen across the clearing at the N.Wi. corner of Graham Ave., and Scholes Street. In the background (left), are the Spires of the Most Holy Trinity Church\n(R.C.).\nMarch 31, 1936.\nP. L. Sperr.\n","Scholes Street & Graham Avenue, Brooklyn, NY",https://www.oldnyc.org/#706674f-a,http://oldnyc-assets.nypl.org/600px/706674f-a.jpg,http://digitalcollections.nypl.org/items/aab04ca0-c538-012f-bdad-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94344,40.708781]}"
706675f-a,Brooklyn: Scholes Street - Graham Avenue,st:Photo,1935,1935,ab09d800-c538-012f-dd46-58d385a7bc34,706675f,"Scholes Street, at the N.W. corner of Graham Ave. Also shown, is Nos. 202-204 Grahaw Ave., (right), at the N.E. corner of Scholes Street.\nSeptember 27, 1935.\nP. L. Sperr.\n","Scholes Street & Graham Avenue, Brooklyn, NY",https://www.oldnyc.org/#706675f-a,http://oldnyc-assets.nypl.org/600px/706675f-a.jpg,http://digitalcollections.nypl.org/items/ab09d800-c538-012f-dd46-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94344,40.708781]}"
706676f-a,Brooklyn: Scholes Street - Graham Avenue,st:Photo,1934,1934,ab764500-c538-012f-3b88-58d385a7bc34,706676f,"165-173 Scholes Street, north side, east from Graham Ave. Also seeu is 202-204 Graham Ave., east side, at the N.E. corner of Scholes Street.\nIn the foreground, is the Graham Ave., Trolley Line.\nOctober 25, 1934.\nP. L. Sperr.\n","Scholes Street & Graham Avenue, Brooklyn, NY",https://www.oldnyc.org/#706676f-a,http://oldnyc-assets.nypl.org/600px/706676f-a.jpg,http://digitalcollections.nypl.org/items/ab764500-c538-012f-3b88-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.94344,40.708781]}"
706681f-a,Brooklyn: Scholes Street - Humboldt Street,st:Photo,1935,1935,ad8ee6f0-c538-012f-e612-58d385a7bc34,706681f,"Scholes Street, north side, between Humboldt Street and Bushwick Ave.\nJuly 30, 1935.\nP. L. Sperr.\n","Scholes Street & Humboldt Street, Brooklyn, NY",https://www.oldnyc.org/#706681f-a,http://oldnyc-assets.nypl.org/600px/706681f-a.jpg,http://digitalcollections.nypl.org/items/ad8ee6f0-c538-012f-e612-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.941759,40.708944]}"
706682f-a,Brooklyn: Scholes Street - Bushwick Avenue,st:Photo,1935,1937,adf6b990-c538-012f-a9a8-58d385a7bc34,706682f,"(1)\nScholes Street, north side, west from Bushwick Ave; showing buildings being razed for housing project under Federal laws.\nJuly 3, 1935.\nP. L. Sperr.\n(2)\nThe same, showing new buildings erected under the Federal Housing\nAct, replacing old tenements.\nJuly 23, 1937.\nP. L. Sperr.\n","Scholes Street & Bushwick Avenue, Brooklyn, NY",https://www.oldnyc.org/#706682f-a,http://oldnyc-assets.nypl.org/600px/706682f-a.jpg,http://digitalcollections.nypl.org/items/adf6b990-c538-012f-a9a8-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
706682f-b,Brooklyn: Scholes Street - Bushwick Avenue,st:Photo,1935,1937,adf6b990-c538-012f-a9a8-58d385a7bc34,706682f,"(1)\nScholes Street, north side, west from Bushwick Ave; showing buildings being razed for housing project under Federal laws.\nJuly 3, 1935.\nP. L. Sperr.\n(2)\nThe same, showing new buildings erected under the Federal Housing\nAct, replacing old tenements.\nJuly 23, 1937.\nP. L. Sperr.\n","Scholes Street & Bushwick Avenue, Brooklyn, NY",https://www.oldnyc.org/#706682f-b,http://oldnyc-assets.nypl.org/600px/706682f-b.jpg,http://digitalcollections.nypl.org/items/adf6b990-c538-012f-a9a8-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.940076,40.709102]}"
706685f-a,Brooklyn: Scholes Street - Humboldt Street,st:Photo,1934,1935,aef1fac0-c538-012f-4851-58d385a7bc34,706685f,"(1)\n195-201 Scholes Street, north side, east from Humboldt Street. Also seen is Humboldt Street, east side, north from Scholes Street.\nOctober 25, 1934.\nP. L. Sperr.\n(2)\nThe same; as seen from west of Humboldt Street, showing the site after clearance for a Federal housing project. The buildings in the right background are on Bushwick ive.; the steeples at the left, are on\nSt. Margaret's Hospital.\nDecember 22, 1935.\nP. L. Sperr.\n","Scholes Street & Humboldt Street, Brooklyn, NY",https://www.oldnyc.org/#706685f-a,http://oldnyc-assets.nypl.org/600px/706685f-a.jpg,http://digitalcollections.nypl.org/items/aef1fac0-c538-012f-4851-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.941759,40.708944]}"
706685f-b,Brooklyn: Scholes Street - Humboldt Street,st:Photo,1934,1935,aef1fac0-c538-012f-4851-58d385a7bc34,706685f,"(1)\n195-201 Scholes Street, north side, east from Humboldt Street. Also seen is Humboldt Street, east side, north from Scholes Street.\nOctober 25, 1934.\nP. L. Sperr.\n(2)\nThe same; as seen from west of Humboldt Street, showing the site after clearance for a Federal housing project. The buildings in the right background are on Bushwick ive.; the steeples at the left, are on\nSt. Margaret's Hospital.\nDecember 22, 1935.\nP. L. Sperr.\n","Scholes Street & Humboldt Street, Brooklyn, NY",https://www.oldnyc.org/#706685f-b,http://oldnyc-assets.nypl.org/600px/706685f-b.jpg,http://digitalcollections.nypl.org/items/aef1fac0-c538-012f-4851-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.941759,40.708944]}"
706689f-a,Brooklyn: Sea Breeze Avenue - 2nd Street (West),st:Photo,1924,1924,b0636730-c538-012f-ad10-58d385a7bc34,706689f,"318 Sea Breese Ave., at the N.W. corner of West 2nd Street, showing the former Reception Hospital. In March 1926, it was moved to 3068 West\n2nd Street.\nJanuary 1924.\nEugene L. Armbruster Collection.\n","Sea Breeze Avenue & 2nd Street (West), Brooklyn, NY",https://www.oldnyc.org/#706689f-a,http://oldnyc-assets.nypl.org/600px/706689f-a.jpg,http://digitalcollections.nypl.org/items/b0636730-c538-012f-ad10-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.970779,40.575797]}"
706690f-a,Brooklyn: Sea Breeze Avenue - 5th Street (West),st:Photo,1932,1932,b0b07430-c538-012f-389c-58d385a7bc34,706690f,"Sea Breeze Ave., between West 5th Street (left) and Ocean Parkway (right), looking northeast across Sea Side Park, showing the ""Shelter House"" at the northwest and the Brighton Theatre and the Peoples Bathing Pavilion at the\nN.E. corners of Ocean Parkway and Sea Breeze Ave.\nAugust 8, 1932.\nP. L. Sperr.\n","Sea Breeze Avenue & 5th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706690f-a,http://oldnyc-assets.nypl.org/600px/706690f-a.jpg,http://digitalcollections.nypl.org/items/b0b07430-c538-012f-389c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.973048,40.576059]}"
706691f-a,Brooklyn: Sea Breeze Avenue - 1st Street (West),st:Photo,1900,1900,b10b8e60-c538-012f-322f-58d385a7bc34,706691f,"Sea Breeze Ave., north side, between West 1st Street and Ocean Parkway, showing the ""Concourse Hotel"", which was subsequently known as the ""Ricadonna"", and later 1916 the ""Hotel Shelbourne"". It was rased in 1928.\nAbout 1900.\nEugene L. Armbruster Collection.\n","Sea Breeze Avenue & 1st Street (West), Brooklyn, NY",https://www.oldnyc.org/#706691f-a,http://oldnyc-assets.nypl.org/600px/706691f-a.jpg,http://digitalcollections.nypl.org/items/b10b8e60-c538-012f-322f-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.96989,40.575583]}"
706692f-a,Brooklyn: Sea Breeze Avenue - 1st Street (West),st:Photo,1900,1900,b1534d20-c538-012f-1097-58d385a7bc34,706692f,,"Sea Breeze Avenue & 1st Street (West), Brooklyn, NY",https://www.oldnyc.org/#706692f-a,http://oldnyc-assets.nypl.org/600px/706692f-a.jpg,http://digitalcollections.nypl.org/items/b1534d20-c538-012f-1097-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.96989,40.575583]}"
706693f-a,Brooklyn: Sea Breeze Avenue - Ocean Parkway,st:Photo,1923,1924,b1b03360-c538-012f-3509-58d385a7bc34,706693f,"(1)\nSea Breeze Ave., at the N.W. corner of Ocean Parkway and Sea Breeze Ave., showing the Hotel Shelburne, built by Edward Somerville. It was opened on June 15, 1904, and was known as the ""Concourse Hotel"", later it became the ""Riccadonna"" and after that The Jefferson. Louis Fisher bought it in 1913, and gave it the above name which remained until the\nbuilding was dismantled and demolished in May 1928.\nDecember 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showing the north side of the Hetel, viewed from the\nBrighton Beach subway station.\nDecember 1923.\nEugene L. Armbruster Collection.\n(3)\nThe same, showing a view east to West 1st Street.\nJuly 1924.\nEugene L. Armbruster Collection.\n","Sea Breeze Avenue & Ocean Parkway, Brooklyn, NY",https://www.oldnyc.org/#706693f-a,http://oldnyc-assets.nypl.org/600px/706693f-a.jpg,http://digitalcollections.nypl.org/items/b1b03360-c538-012f-3509-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.968852,40.575248]}"
706693f-b,Brooklyn: Sea Breeze Avenue - Ocean Parkway,st:Photo,1923,1924,b1b03360-c538-012f-3509-58d385a7bc34,706693f,"(1)\nSea Breeze Ave., at the N.W. corner of Ocean Parkway and Sea Breeze Ave., showing the Hotel Shelburne, built by Edward Somerville. It was opened on June 15, 1904, and was known as the ""Concourse Hotel"", later it became the ""Riccadonna"" and after that The Jefferson. Louis Fisher bought it in 1913, and gave it the above name which remained until the\nbuilding was dismantled and demolished in May 1928.\nDecember 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showing the north side of the Hetel, viewed from the\nBrighton Beach subway station.\nDecember 1923.\nEugene L. Armbruster Collection.\n(3)\nThe same, showing a view east to West 1st Street.\nJuly 1924.\nEugene L. Armbruster Collection.\n","Sea Breeze Avenue & Ocean Parkway, Brooklyn, NY",https://www.oldnyc.org/#706693f-b,http://oldnyc-assets.nypl.org/600px/706693f-b.jpg,http://digitalcollections.nypl.org/items/b1b03360-c538-012f-3509-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.968852,40.575248]}"
706693f-c,Brooklyn: Sea Breeze Avenue - Ocean Parkway,st:Photo,1923,1924,b1b03360-c538-012f-3509-58d385a7bc34,706693f,"(1)\nSea Breeze Ave., at the N.W. corner of Ocean Parkway and Sea Breeze Ave., showing the Hotel Shelburne, built by Edward Somerville. It was opened on June 15, 1904, and was known as the ""Concourse Hotel"", later it became the ""Riccadonna"" and after that The Jefferson. Louis Fisher bought it in 1913, and gave it the above name which remained until the\nbuilding was dismantled and demolished in May 1928.\nDecember 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showing the north side of the Hetel, viewed from the\nBrighton Beach subway station.\nDecember 1923.\nEugene L. Armbruster Collection.\n(3)\nThe same, showing a view east to West 1st Street.\nJuly 1924.\nEugene L. Armbruster Collection.\n","Sea Breeze Avenue & Ocean Parkway, Brooklyn, NY",https://www.oldnyc.org/#706693f-c,http://oldnyc-assets.nypl.org/600px/706693f-c.jpg,http://digitalcollections.nypl.org/items/b1b03360-c538-012f-3509-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.968852,40.575248]}"
706694f-a,Brooklyn: Sea Breeze Avenue - Ocean Parkway,st:Photo,1932,1932,b200d400-c538-012f-6766-58d385a7bc34,706694f,"Sea Breeze Ave., north side, between Ocean Pkway., and Reigelmann Board Walk. In the foreground, is Sea Side Park. At left, the Peoples Bathing\nPavilion.\nAugust 6, 1932.\nP. L. Sperr.\n","Sea Breeze Avenue & Ocean Parkway, Brooklyn, NY",https://www.oldnyc.org/#706694f-a,http://oldnyc-assets.nypl.org/600px/706694f-a.jpg,http://digitalcollections.nypl.org/items/b200d400-c538-012f-6766-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.968852,40.575248]}"
706695f-a,Brooklyn: Seaview Avenue - 84th Street (East),st:Photo,1936,1936,b25d6ab0-c538-012f-a1bf-58d385a7bc34,706695f,"Seaview Avenue, north from about East 84th Avenue, showing a W. P. A. highway project in the Canarsie Beach\nsection of the borough.\nSeptember 22, 1936\nWorks Progress Administration\nFive Boroughs Project\n","Seaview Avenue & 84th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706695f-a,http://oldnyc-assets.nypl.org/600px/706695f-a.jpg,http://digitalcollections.nypl.org/items/b25d6ab0-c538-012f-a1bf-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.899483,40.627609]}"
706698f-a,Brooklyn: Seigel Street - Bogart Street,st:Photo,1935,1935,b365d8f0-c538-012f-f419-58d385a7bc34,706698f,"Seigel Street, at the S.W. corner of Bogart Street.\nJuly 5, 1933.\nP. L. Sperr.\n","Seigel Street & Bogart Street, Brooklyn, NY",https://www.oldnyc.org/#706698f-a,http://oldnyc-assets.nypl.org/600px/706698f-a.jpg,http://digitalcollections.nypl.org/items/b365d8f0-c538-012f-f419-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.933419,40.705667]}"
706707f-a,Brooklyn: Sheepshead Bay Road - 14th Street (East),st:Photo,1933,1933,b72285f0-c538-012f-5f39-58d385a7bc34,706707f,"Sheepshead Bay Road, south side, from and including East 14th Street, to, but not including Ave., ""Y"". All the houses seen are frame; the house on the corner has a brick font. (Sheepshead Bay Road, is arbitrarily set to run east and west from East 13th Street, to Jerome Ave).\nJuly 9, 1933.\nP. L. Sperr.\n","Sheepshead Bay Road & 14th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706707f-a,http://oldnyc-assets.nypl.org/600px/706707f-a.jpg,http://digitalcollections.nypl.org/items/b72285f0-c538-012f-5f39-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.955231,40.587682]}"
706708f-a,Brooklyn: Sheepshead Bay Road - 14th Street (East),st:Photo,1923,1928,b770be30-c538-012f-86eb-58d385a7bc34,706708f,"(1)\nSheepshead Bay Road, at the S.E. corner of East 14th Street, showing the St. Mark's R.C. Church, which was organised in 1868. This edifice was demolished by fire on February 24, 1929.\nMarch 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showimg a later view\nOctober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 14th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706708f-a,http://oldnyc-assets.nypl.org/600px/706708f-a.jpg,http://digitalcollections.nypl.org/items/b770be30-c538-012f-86eb-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.955231,40.587682]}"
706708f-b,Brooklyn: Sheepshead Bay Road - 14th Street (East),st:Photo,1923,1928,b770be30-c538-012f-86eb-58d385a7bc34,706708f,"(1)\nSheepshead Bay Road, at the S.E. corner of East 14th Street, showing the St. Mark's R.C. Church, which was organised in 1868. This edifice was demolished by fire on February 24, 1929.\nMarch 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showimg a later view\nOctober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 14th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706708f-b,http://oldnyc-assets.nypl.org/600px/706708f-b.jpg,http://digitalcollections.nypl.org/items/b770be30-c538-012f-86eb-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.955231,40.587682]}"
706710f-a,Brooklyn: Sheepshead Bay Road - 15th Street (East),st:Photo,1923,1923,b83793f0-c538-012f-b7de-58d385a7bc34,706710f,"Sheepshead Bay Road, at the N.W. corner of East 15th Street, showing the Adelphi Hotel owned by Casper Schuessler in 1891.\nMarch 1923.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 15th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706710f-a,http://oldnyc-assets.nypl.org/600px/706710f-a.jpg,http://digitalcollections.nypl.org/items/b83793f0-c538-012f-b7de-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.954248,40.587373]}"
706711f-a,Brooklyn: Sheepshead Bay Road - 16th Street (East),st:Photo,1935,1935,b8aaab80-c538-012f-28e1-58d385a7bc34,706711f,"Sheepshead Bay Road, south from East 16th Street. At the left is\nJerome Ave.\nAugust 1, 1935.\nP. L. Sperr.\n","Sheepshead Bay Road & 16th Street (East), Brooklyn, NY",https://www.oldnyc.org/#706711f-a,http://oldnyc-assets.nypl.org/600px/706711f-a.jpg,http://digitalcollections.nypl.org/items/b8aaab80-c538-012f-28e1-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953233,40.587197]}"
706712f-a,Brooklyn: Sheepshead Bay Road - Jerome Avenue,st:Photo,1923,1924,b90218b0-c538-012f-8ceb-58d385a7bc34,706712f,"(1)\nSheepshead Bay Road, north side, west of Jerome Ave., showing from fore to background the home of C.F. O'Neil (1890), the Island View Hotel (1890) and another hotel having no name which still stands in 1937. The Island View was demolished prior to 1929, and the other frame structure was modernized.\n\nDecember 1923.\n\nEugene L. Armbruster Collection.\n\n(2)\nThe same, sho ing Nos. 1503-1523 Sheepshead Bay Road, beyond is the Brighton Beach Line of the B.M.T. This hotel,not named,is at the N.W.\ncorner of East 16th Street.\nJanuary 1924.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & Jerome Avenue, Brooklyn, NY",https://www.oldnyc.org/#706712f-a,http://oldnyc-assets.nypl.org/600px/706712f-a.jpg,http://digitalcollections.nypl.org/items/b90218b0-c538-012f-8ceb-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.952747,40.587113]}"
706712f-b,Brooklyn: Sheepshead Bay Road - Jerome Avenue,st:Photo,1923,1924,b90218b0-c538-012f-8ceb-58d385a7bc34,706712f,"(1)\nSheepshead Bay Road, north side, west of Jerome Ave., showing from fore to background the home of C.F. O'Neil (1890), the Island View Hotel (1890) and another hotel having no name which still stands in 1937. The Island View was demolished prior to 1929, and the other frame structure was modernized.\n\nDecember 1923.\n\nEugene L. Armbruster Collection.\n\n(2)\nThe same, sho ing Nos. 1503-1523 Sheepshead Bay Road, beyond is the Brighton Beach Line of the B.M.T. This hotel,not named,is at the N.W.\ncorner of East 16th Street.\nJanuary 1924.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & Jerome Avenue, Brooklyn, NY",https://www.oldnyc.org/#706712f-b,http://oldnyc-assets.nypl.org/600px/706712f-b.jpg,http://digitalcollections.nypl.org/items/b90218b0-c538-012f-8ceb-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.952747,40.587113]}"
706713f-a,Brooklyn: Sheepshead Bay Road - Jerome Avenue,st:Photo,1933,1933,b9673fb0-c538-012f-3811-58d385a7bc34,706713f,"Sheepshead Bay Road, east side, from and including Jerome Ave., to, but not including Voorhies Ave. The view shows frame building at Nos. 1601 to 1611 Sheepshead Bay Road.\n\nJuly 8, 1933.\n\nF.L. Sperr.\nNO REPRODUCTIONS.","Sheepshead Bay Road & Jerome Avenue, Brooklyn, NY",https://www.oldnyc.org/#706713f-a,http://oldnyc-assets.nypl.org/600px/706713f-a.jpg,http://digitalcollections.nypl.org/items/b9673fb0-c538-012f-3811-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.952747,40.587113]}"
706714f-a,Brooklyn: Sheepshead Bay Road - Voorhies Avenue,st:Photo,1922,1923,b9b959c0-c538-012f-eb7a-58d385a7bc34,706714f,"Sheepshead Bay Road, north of Voorhies Ave., showing at the left, property belonging to A. Soeller (1890) and in the background is the Island View Hotel (1890) known by its cupola, and to the right of it is the home of C.F. O'Neil. The collector and photographer states the\nIsland View Hotel to be the hotel of William Schuessler.\nDecember 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showing a close-up of the Island View Hotel at the N.E. corner of East 16th Street. Sheepshead Bay Road turns left at this point and\nforms a sharp angle.\n1922.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & Voorhies Avenue, Brooklyn, NY",https://www.oldnyc.org/#706714f-a,http://oldnyc-assets.nypl.org/600px/706714f-a.jpg,http://digitalcollections.nypl.org/items/b9b959c0-c538-012f-eb7a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951856,40.585928]}"
706714f-b,Brooklyn: Sheepshead Bay Road - Voorhies Avenue,st:Photo,1922,1923,b9b959c0-c538-012f-eb7a-58d385a7bc34,706714f,"Sheepshead Bay Road, north of Voorhies Ave., showing at the left, property belonging to A. Soeller (1890) and in the background is the Island View Hotel (1890) known by its cupola, and to the right of it is the home of C.F. O'Neil. The collector and photographer states the\nIsland View Hotel to be the hotel of William Schuessler.\nDecember 1923.\nEugene L. Armbruster Collection.\n(2)\nThe same, showing a close-up of the Island View Hotel at the N.E. corner of East 16th Street. Sheepshead Bay Road turns left at this point and\nforms a sharp angle.\n1922.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & Voorhies Avenue, Brooklyn, NY",https://www.oldnyc.org/#706714f-b,http://oldnyc-assets.nypl.org/600px/706714f-b.jpg,http://digitalcollections.nypl.org/items/b9b959c0-c538-012f-eb7a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951856,40.585928]}"
706715f-a,Brooklyn: Sheepshead Bay Road - Voorhies Avenue,st:Photo,1935,1937,ba166a60-c538-012f-a446-58d385a7bc34,706715f,"(1)\nSheepshead Bay Road, east side, south from Voorhies Ave., which is in\nthe foreground.\nAugust 1, 1935.\nP. L. Sperr.\n(2)\nThe same, two years later.\nAwgust 14, 1937.\nP. L. Sperr.\n","Sheepshead Bay Road & Voorhies Avenue, Brooklyn, NY",https://www.oldnyc.org/#706715f-a,http://oldnyc-assets.nypl.org/600px/706715f-a.jpg,http://digitalcollections.nypl.org/items/ba166a60-c538-012f-a446-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951856,40.585928]}"
706715f-b,Brooklyn: Sheepshead Bay Road - Voorhies Avenue,st:Photo,1935,1937,ba166a60-c538-012f-a446-58d385a7bc34,706715f,"(1)\nSheepshead Bay Road, east side, south from Voorhies Ave., which is in\nthe foreground.\nAugust 1, 1935.\nP. L. Sperr.\n(2)\nThe same, two years later.\nAwgust 14, 1937.\nP. L. Sperr.\n","Sheepshead Bay Road & Voorhies Avenue, Brooklyn, NY",https://www.oldnyc.org/#706715f-b,http://oldnyc-assets.nypl.org/600px/706715f-b.jpg,http://digitalcollections.nypl.org/items/ba166a60-c538-012f-a446-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951856,40.585928]}"
706719f-a,Brooklyn: Sheepshead Bay Road - Emmons Avenue,st:Photo,1941,1941,bb734f60-c538-012f-ada9-58d385a7bc34,706719f,"1. Sheepshead Bay Rd. & Emmons Ave. from briige. Neg. A-77\nP.L. Sperr, ,mhotographer July 1, 1941\n","Sheepshead Bay Road & Emmons Avenue, Brooklyn, NY",https://www.oldnyc.org/#706719f-a,http://oldnyc-assets.nypl.org/600px/706719f-a.jpg,http://digitalcollections.nypl.org/items/bb734f60-c538-012f-ada9-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.950365,40.583404]}"
706722f-a,Brooklyn: Sheepshead Bay Road - 3rd Street (West),st:Photo,1941,1941,bc6d9420-c538-012f-c23d-58d385a7bc34,706722f,"1. N.W. corner of Sheepshead Bay Rd. and W.3rd St.,\nConey Island.\nSept. 23, 1941\n2. Sheepshead Bay Rd. adjoining n.w. corner ofk. 3rd St.,\nConey sland.\nSept. 23, 1941\nP.L. Sperr, photographer\n","Sheepshead Bay Road & 3rd Street (West), Brooklyn, NY",https://www.oldnyc.org/#706722f-a,http://oldnyc-assets.nypl.org/600px/706722f-a.jpg,http://digitalcollections.nypl.org/items/bc6d9420-c538-012f-c23d-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.973526,40.622824]}"
706722f-b,Brooklyn: Sheepshead Bay Road - 3rd Street (West),st:Photo,1941,1941,bc6d9420-c538-012f-c23d-58d385a7bc34,706722f,"1. N.W. corner of Sheepshead Bay Rd. and W.3rd St.,\nConey Island.\nSept. 23, 1941\n2. Sheepshead Bay Rd. adjoining n.w. corner ofk. 3rd St.,\nConey sland.\nSept. 23, 1941\nP.L. Sperr, photographer\n","Sheepshead Bay Road & 3rd Street (West), Brooklyn, NY",https://www.oldnyc.org/#706722f-b,http://oldnyc-assets.nypl.org/600px/706722f-b.jpg,http://digitalcollections.nypl.org/items/bc6d9420-c538-012f-c23d-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.973526,40.622824]}"
706723f-a,Brooklyn: Sheepshead Bay Road - 5th Street (West),st:Photo,1941,1941,bccf8400-c538-012f-7ddb-58d385a7bc34,706723f,"N.W. corner of Sheepshead Bay Rd. & W.5h St., Coney Island.\nSept. 23, 1941\nP.L. Sperr, photographer\n\nThis photo seems to be placed at Bay Parkway not Sheepshead Bay Road. Sheepshead Bay Road doesn't exist at West 5th Street anymore. It disappeared when the seven 23 story buildings called Trump Village was constructed.\n\nThis picture should be place on West 5th Street between Neptune Avenues and West Brighton Avenue.","Sheepshead Bay Road & 5th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706723f-a,http://oldnyc-assets.nypl.org/600px/706723f-a.jpg,http://digitalcollections.nypl.org/items/bccf8400-c538-012f-7ddb-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.971919,40.624565]}"
